#z [m]	|lamba [J/s m K]	|rho [kg/m^3]	|alpha [1/K]
0.557368 	| 0.013385 	|52.667895 	|0.004735 
0.557480 	| 0.013385 	|52.667600 	|0.004735 
0.557592 	| 0.013385 	|52.667305 	|0.004735 
0.557704 	| 0.013385 	|52.667010 	|0.004735 
0.557816 	| 0.013385 	|52.666715 	|0.004735 
0.557928 	| 0.013385 	|52.666420 	|0.004735 
0.558040 	| 0.013385 	|52.666125 	|0.004735 
0.558152 	| 0.013385 	|52.665830 	|0.004735 
0.558264 	| 0.013385 	|52.665535 	|0.004735 
0.558376 	| 0.013385 	|52.665240 	|0.004735 
0.558488 	| 0.013385 	|52.664946 	|0.004735 
0.558600 	| 0.013386 	|52.664651 	|0.004735 
0.558712 	| 0.013386 	|52.664356 	|0.004735 
0.558824 	| 0.013386 	|52.664061 	|0.004735 
0.558936 	| 0.013386 	|52.663766 	|0.004735 
0.559048 	| 0.013386 	|52.663471 	|0.004735 
0.559160 	| 0.013386 	|52.663176 	|0.004734 
0.559272 	| 0.013386 	|52.662881 	|0.004734 
0.559384 	| 0.013386 	|52.662587 	|0.004734 
0.559496 	| 0.013386 	|52.662292 	|0.004734 
0.559608 	| 0.013386 	|52.661997 	|0.004734 
0.559720 	| 0.013386 	|52.661702 	|0.004734 
0.559832 	| 0.013386 	|52.661407 	|0.004734 
0.559944 	| 0.013386 	|52.661112 	|0.004734 
0.560056 	| 0.013387 	|52.660817 	|0.004734 
0.560168 	| 0.013387 	|52.660523 	|0.004734 
0.560280 	| 0.013387 	|52.660228 	|0.004734 
0.560392 	| 0.013387 	|52.659933 	|0.004734 
0.560504 	| 0.013387 	|52.659638 	|0.004734 
0.560616 	| 0.013387 	|52.659343 	|0.004734 
0.560728 	| 0.013387 	|52.659049 	|0.004734 
0.560840 	| 0.013387 	|52.658754 	|0.004734 
0.560952 	| 0.013387 	|52.658459 	|0.004734 
0.561064 	| 0.013387 	|52.658164 	|0.004734 
0.561176 	| 0.013387 	|52.657870 	|0.004734 
0.561288 	| 0.013387 	|52.657575 	|0.004734 
0.561400 	| 0.013388 	|52.657280 	|0.004734 
0.561512 	| 0.013388 	|52.656985 	|0.004734 
0.561624 	| 0.013388 	|52.656691 	|0.004734 
0.561736 	| 0.013388 	|52.656396 	|0.004733 
0.561848 	| 0.013388 	|52.656101 	|0.004733 
0.561960 	| 0.013388 	|52.655806 	|0.004733 
0.562072 	| 0.013388 	|52.655512 	|0.004733 
0.562184 	| 0.013388 	|52.655217 	|0.004733 
0.562296 	| 0.013388 	|52.654922 	|0.004733 
0.562408 	| 0.013388 	|52.654628 	|0.004733 
0.562520 	| 0.013388 	|52.654333 	|0.004733 
0.562632 	| 0.013388 	|52.654038 	|0.004733 
0.562744 	| 0.013389 	|52.653744 	|0.004733 
0.562856 	| 0.013389 	|52.653449 	|0.004733 
0.562968 	| 0.013389 	|52.653154 	|0.004733 
0.563080 	| 0.013389 	|52.652860 	|0.004733 
0.563192 	| 0.013389 	|52.652565 	|0.004733 
0.563304 	| 0.013389 	|52.652270 	|0.004733 
0.563416 	| 0.013389 	|52.651976 	|0.004733 
0.563528 	| 0.013389 	|52.651681 	|0.004733 
0.563640 	| 0.013389 	|52.651387 	|0.004733 
0.563752 	| 0.013389 	|52.651092 	|0.004733 
0.563864 	| 0.013389 	|52.650797 	|0.004733 
0.563976 	| 0.013389 	|52.650503 	|0.004733 
0.564088 	| 0.013390 	|52.650208 	|0.004733 
0.564200 	| 0.013390 	|52.649914 	|0.004733 
0.564312 	| 0.013390 	|52.649619 	|0.004732 
0.564424 	| 0.013390 	|52.649324 	|0.004732 
0.564536 	| 0.013390 	|52.649030 	|0.004732 
0.564648 	| 0.013390 	|52.648735 	|0.004732 
0.564760 	| 0.013390 	|52.648441 	|0.004732 
0.564872 	| 0.013390 	|52.648146 	|0.004732 
0.564984 	| 0.013390 	|52.647852 	|0.004732 
0.565097 	| 0.013390 	|52.647557 	|0.004732 
0.565209 	| 0.013390 	|52.647262 	|0.004732 
0.565321 	| 0.013390 	|52.646968 	|0.004732 
0.565433 	| 0.013391 	|52.646673 	|0.004732 
0.565545 	| 0.013391 	|52.646379 	|0.004732 
0.565657 	| 0.013391 	|52.646084 	|0.004732 
0.565769 	| 0.013391 	|52.645790 	|0.004732 
0.565881 	| 0.013391 	|52.645495 	|0.004732 
0.565993 	| 0.013391 	|52.645201 	|0.004732 
0.566105 	| 0.013391 	|52.644906 	|0.004732 
0.566217 	| 0.013391 	|52.644612 	|0.004732 
0.566329 	| 0.013391 	|52.644317 	|0.004732 
0.566441 	| 0.013391 	|52.644023 	|0.004732 
0.566553 	| 0.013391 	|52.643729 	|0.004732 
0.566665 	| 0.013391 	|52.643434 	|0.004732 
0.566777 	| 0.013391 	|52.643140 	|0.004732 
0.566889 	| 0.013392 	|52.642845 	|0.004731 
0.567001 	| 0.013392 	|52.642551 	|0.004731 
0.567113 	| 0.013392 	|52.642256 	|0.004731 
0.567225 	| 0.013392 	|52.641962 	|0.004731 
0.567337 	| 0.013392 	|52.641668 	|0.004731 
0.567449 	| 0.013392 	|52.641373 	|0.004731 
0.567561 	| 0.013392 	|52.641079 	|0.004731 
0.567673 	| 0.013392 	|52.640784 	|0.004731 
0.567785 	| 0.013392 	|52.640490 	|0.004731 
0.567897 	| 0.013392 	|52.640196 	|0.004731 
0.568009 	| 0.013392 	|52.639901 	|0.004731 
0.568121 	| 0.013392 	|52.639607 	|0.004731 
0.568233 	| 0.013393 	|52.639312 	|0.004731 
0.568345 	| 0.013393 	|52.639018 	|0.004731 
0.568457 	| 0.013393 	|52.638724 	|0.004731 
0.568569 	| 0.013393 	|52.638429 	|0.004731 
0.568681 	| 0.013393 	|52.638135 	|0.004731 
0.568793 	| 0.013393 	|52.637841 	|0.004731 
0.568905 	| 0.013393 	|52.637546 	|0.004731 
0.569017 	| 0.013393 	|52.637252 	|0.004731 
0.569129 	| 0.013393 	|52.636958 	|0.004731 
0.569241 	| 0.013393 	|52.636663 	|0.004731 
0.569353 	| 0.013393 	|52.636369 	|0.004730 
0.569465 	| 0.013393 	|52.636075 	|0.004730 
0.569577 	| 0.013394 	|52.635780 	|0.004730 
0.569689 	| 0.013394 	|52.635486 	|0.004730 
0.569801 	| 0.013394 	|52.635192 	|0.004730 
0.569913 	| 0.013394 	|52.634898 	|0.004730 
0.570025 	| 0.013394 	|52.634603 	|0.004730 
0.570137 	| 0.013394 	|52.634309 	|0.004730 
0.570249 	| 0.013394 	|52.634015 	|0.004730 
0.570361 	| 0.013394 	|52.633721 	|0.004730 
0.570473 	| 0.013394 	|52.633426 	|0.004730 
0.570585 	| 0.013394 	|52.633132 	|0.004730 
0.570697 	| 0.013394 	|52.632838 	|0.004730 
0.570809 	| 0.013394 	|52.632544 	|0.004730 
0.570921 	| 0.013395 	|52.632249 	|0.004730 
0.571033 	| 0.013395 	|52.631955 	|0.004730 
0.571145 	| 0.013395 	|52.631661 	|0.004730 
0.571257 	| 0.013395 	|52.631367 	|0.004730 
0.571369 	| 0.013395 	|52.631073 	|0.004730 
0.571481 	| 0.013395 	|52.630778 	|0.004730 
0.571593 	| 0.013395 	|52.630484 	|0.004730 
0.571705 	| 0.013395 	|52.630190 	|0.004730 
0.571817 	| 0.013395 	|52.629896 	|0.004730 
0.571929 	| 0.013395 	|52.629602 	|0.004729 
0.572041 	| 0.013395 	|52.629308 	|0.004729 
0.572153 	| 0.013395 	|52.629013 	|0.004729 
0.572265 	| 0.013396 	|52.628719 	|0.004729 
0.572377 	| 0.013396 	|52.628425 	|0.004729 
0.572489 	| 0.013396 	|52.628131 	|0.004729 
0.572601 	| 0.013396 	|52.627837 	|0.004729 
0.572713 	| 0.013396 	|52.627543 	|0.004729 
0.572825 	| 0.013396 	|52.627249 	|0.004729 
0.572937 	| 0.013396 	|52.626955 	|0.004729 
0.573049 	| 0.013396 	|52.626660 	|0.004729 
0.573161 	| 0.013396 	|52.626366 	|0.004729 
0.573273 	| 0.013396 	|52.626072 	|0.004729 
0.573385 	| 0.013396 	|52.625778 	|0.004729 
0.573497 	| 0.013396 	|52.625484 	|0.004729 
0.573609 	| 0.013397 	|52.625190 	|0.004729 
0.573721 	| 0.013397 	|52.624896 	|0.004729 
0.573833 	| 0.013397 	|52.624602 	|0.004729 
0.573945 	| 0.013397 	|52.624308 	|0.004729 
0.574057 	| 0.013397 	|52.624014 	|0.004729 
0.574169 	| 0.013397 	|52.623720 	|0.004729 
0.574281 	| 0.013397 	|52.623426 	|0.004729 
0.574393 	| 0.013397 	|52.623132 	|0.004729 
0.574505 	| 0.013397 	|52.622838 	|0.004728 
0.574617 	| 0.013397 	|52.622544 	|0.004728 
0.574729 	| 0.013397 	|52.622250 	|0.004728 
0.574841 	| 0.013397 	|52.621956 	|0.004728 
0.574953 	| 0.013397 	|52.621662 	|0.004728 
0.575066 	| 0.013398 	|52.621368 	|0.004728 
0.575178 	| 0.013398 	|52.621074 	|0.004728 
0.575290 	| 0.013398 	|52.620780 	|0.004728 
0.575402 	| 0.013398 	|52.620486 	|0.004728 
0.575514 	| 0.013398 	|52.620192 	|0.004728 
0.575626 	| 0.013398 	|52.619898 	|0.004728 
0.575738 	| 0.013398 	|52.619604 	|0.004728 
0.575850 	| 0.013398 	|52.619310 	|0.004728 
0.575962 	| 0.013398 	|52.619016 	|0.004728 
0.576074 	| 0.013398 	|52.618722 	|0.004728 
0.576186 	| 0.013398 	|52.618428 	|0.004728 
0.576298 	| 0.013398 	|52.618134 	|0.004728 
0.576410 	| 0.013399 	|52.617840 	|0.004728 
0.576522 	| 0.013399 	|52.617546 	|0.004728 
0.576634 	| 0.013399 	|52.617253 	|0.004728 
0.576746 	| 0.013399 	|52.616959 	|0.004728 
0.576858 	| 0.013399 	|52.616665 	|0.004728 
0.576970 	| 0.013399 	|52.616371 	|0.004728 
0.577082 	| 0.013399 	|52.616077 	|0.004727 
0.577194 	| 0.013399 	|52.615783 	|0.004727 
0.577306 	| 0.013399 	|52.615489 	|0.004727 
0.577418 	| 0.013399 	|52.615195 	|0.004727 
0.577530 	| 0.013399 	|52.614902 	|0.004727 
0.577642 	| 0.013399 	|52.614608 	|0.004727 
0.577754 	| 0.013400 	|52.614314 	|0.004727 
0.577866 	| 0.013400 	|52.614020 	|0.004727 
0.577978 	| 0.013400 	|52.613726 	|0.004727 
0.578090 	| 0.013400 	|52.613432 	|0.004727 
0.578202 	| 0.013400 	|52.613139 	|0.004727 
0.578314 	| 0.013400 	|52.612845 	|0.004727 
0.578426 	| 0.013400 	|52.612551 	|0.004727 
0.578538 	| 0.013400 	|52.612257 	|0.004727 
0.578650 	| 0.013400 	|52.611963 	|0.004727 
0.578762 	| 0.013400 	|52.611670 	|0.004727 
0.578874 	| 0.013400 	|52.611376 	|0.004727 
0.578986 	| 0.013400 	|52.611082 	|0.004727 
0.579098 	| 0.013401 	|52.610788 	|0.004727 
0.579210 	| 0.013401 	|52.610495 	|0.004727 
0.579322 	| 0.013401 	|52.610201 	|0.004727 
0.579434 	| 0.013401 	|52.609907 	|0.004727 
0.579546 	| 0.013401 	|52.609613 	|0.004727 
0.579658 	| 0.013401 	|52.609320 	|0.004726 
0.579770 	| 0.013401 	|52.609026 	|0.004726 
0.579882 	| 0.013401 	|52.608732 	|0.004726 
0.579994 	| 0.013401 	|52.608438 	|0.004726 
0.580106 	| 0.013401 	|52.608145 	|0.004726 
0.580218 	| 0.013401 	|52.607851 	|0.004726 
0.580330 	| 0.013401 	|52.607557 	|0.004726 
0.580442 	| 0.013402 	|52.607264 	|0.004726 
0.580554 	| 0.013402 	|52.606970 	|0.004726 
0.580666 	| 0.013402 	|52.606676 	|0.004726 
0.580778 	| 0.013402 	|52.606383 	|0.004726 
0.580890 	| 0.013402 	|52.606089 	|0.004726 
0.581002 	| 0.013402 	|52.605795 	|0.004726 
0.581114 	| 0.013402 	|52.605502 	|0.004726 
0.581226 	| 0.013402 	|52.605208 	|0.004726 
0.581338 	| 0.013402 	|52.604914 	|0.004726 
0.581450 	| 0.013402 	|52.604621 	|0.004726 
0.581562 	| 0.013402 	|52.604327 	|0.004726 
0.581674 	| 0.013402 	|52.604033 	|0.004726 
0.581786 	| 0.013402 	|52.603740 	|0.004726 
0.581898 	| 0.013403 	|52.603446 	|0.004726 
0.582010 	| 0.013403 	|52.603153 	|0.004726 
0.582122 	| 0.013403 	|52.602859 	|0.004726 
0.582234 	| 0.013403 	|52.602565 	|0.004725 
0.582346 	| 0.013403 	|52.602272 	|0.004725 
0.582458 	| 0.013403 	|52.601978 	|0.004725 
0.582570 	| 0.013403 	|52.601685 	|0.004725 
0.582682 	| 0.013403 	|52.601391 	|0.004725 
0.582794 	| 0.013403 	|52.601097 	|0.004725 
0.582906 	| 0.013403 	|52.600804 	|0.004725 
0.583018 	| 0.013403 	|52.600510 	|0.004725 
0.583130 	| 0.013403 	|52.600217 	|0.004725 
0.583242 	| 0.013404 	|52.599923 	|0.004725 
0.583354 	| 0.013404 	|52.599630 	|0.004725 
0.583466 	| 0.013404 	|52.599336 	|0.004725 
0.583578 	| 0.013404 	|52.599043 	|0.004725 
0.583690 	| 0.013404 	|52.598749 	|0.004725 
0.583802 	| 0.013404 	|52.598456 	|0.004725 
0.583914 	| 0.013404 	|52.598162 	|0.004725 
0.584026 	| 0.013404 	|52.597869 	|0.004725 
0.584138 	| 0.013404 	|52.597575 	|0.004725 
0.584250 	| 0.013404 	|52.597282 	|0.004725 
0.584362 	| 0.013404 	|52.596988 	|0.004725 
0.584474 	| 0.013404 	|52.596695 	|0.004725 
0.584586 	| 0.013405 	|52.596401 	|0.004725 
0.584698 	| 0.013405 	|52.596108 	|0.004725 
0.584810 	| 0.013405 	|52.595814 	|0.004724 
0.584922 	| 0.013405 	|52.595521 	|0.004724 
0.585035 	| 0.013405 	|52.595228 	|0.004724 
0.585147 	| 0.013405 	|52.594934 	|0.004724 
0.585259 	| 0.013405 	|52.594641 	|0.004724 
0.585371 	| 0.013405 	|52.594347 	|0.004724 
0.585483 	| 0.013405 	|52.594054 	|0.004724 
0.585595 	| 0.013405 	|52.593760 	|0.004724 
0.585707 	| 0.013405 	|52.593467 	|0.004724 
0.585819 	| 0.013405 	|52.593174 	|0.004724 
0.585931 	| 0.013406 	|52.592880 	|0.004724 
0.586043 	| 0.013406 	|52.592587 	|0.004724 
0.586155 	| 0.013406 	|52.592294 	|0.004724 
0.586267 	| 0.013406 	|52.592000 	|0.004724 
0.586379 	| 0.013406 	|52.591707 	|0.004724 
0.586491 	| 0.013406 	|52.591413 	|0.004724 
0.586603 	| 0.013406 	|52.591120 	|0.004724 
0.586715 	| 0.013406 	|52.590827 	|0.004724 
0.586827 	| 0.013406 	|52.590533 	|0.004724 
0.586939 	| 0.013406 	|52.590240 	|0.004724 
0.587051 	| 0.013406 	|52.589947 	|0.004724 
0.587163 	| 0.013406 	|52.589653 	|0.004724 
0.587275 	| 0.013407 	|52.589360 	|0.004724 
0.587387 	| 0.013407 	|52.589067 	|0.004723 
0.587499 	| 0.013407 	|52.588773 	|0.004723 
0.587611 	| 0.013407 	|52.588480 	|0.004723 
0.587723 	| 0.013407 	|52.588187 	|0.004723 
0.587835 	| 0.013407 	|52.587894 	|0.004723 
0.587947 	| 0.013407 	|52.587600 	|0.004723 
0.588059 	| 0.013407 	|52.587307 	|0.004723 
0.588171 	| 0.013407 	|52.587014 	|0.004723 
0.588283 	| 0.013407 	|52.586721 	|0.004723 
0.588395 	| 0.013407 	|52.586427 	|0.004723 
0.588507 	| 0.013407 	|52.586134 	|0.004723 
0.588619 	| 0.013407 	|52.585841 	|0.004723 
0.588731 	| 0.013408 	|52.585548 	|0.004723 
0.588843 	| 0.013408 	|52.585254 	|0.004723 
0.588955 	| 0.013408 	|52.584961 	|0.004723 
0.589067 	| 0.013408 	|52.584668 	|0.004723 
0.589179 	| 0.013408 	|52.584375 	|0.004723 
0.589291 	| 0.013408 	|52.584081 	|0.004723 
0.589403 	| 0.013408 	|52.583788 	|0.004723 
0.589515 	| 0.013408 	|52.583495 	|0.004723 
0.589627 	| 0.013408 	|52.583202 	|0.004723 
0.589739 	| 0.013408 	|52.582909 	|0.004723 
0.589851 	| 0.013408 	|52.582616 	|0.004723 
0.589963 	| 0.013408 	|52.582322 	|0.004722 
0.590075 	| 0.013409 	|52.582029 	|0.004722 
0.590187 	| 0.013409 	|52.581736 	|0.004722 
0.590299 	| 0.013409 	|52.581443 	|0.004722 
0.590411 	| 0.013409 	|52.581150 	|0.004722 
0.590523 	| 0.013409 	|52.580857 	|0.004722 
0.590635 	| 0.013409 	|52.580564 	|0.004722 
0.590747 	| 0.013409 	|52.580270 	|0.004722 
0.590859 	| 0.013409 	|52.579977 	|0.004722 
0.590971 	| 0.013409 	|52.579684 	|0.004722 
0.591083 	| 0.013409 	|52.579391 	|0.004722 
0.591195 	| 0.013409 	|52.579098 	|0.004722 
0.591307 	| 0.013409 	|52.578805 	|0.004722 
0.591419 	| 0.013410 	|52.578512 	|0.004722 
0.591531 	| 0.013410 	|52.578219 	|0.004722 
0.591643 	| 0.013410 	|52.577926 	|0.004722 
0.591755 	| 0.013410 	|52.577633 	|0.004722 
0.591867 	| 0.013410 	|52.577339 	|0.004722 
0.591979 	| 0.013410 	|52.577046 	|0.004722 
0.592091 	| 0.013410 	|52.576753 	|0.004722 
0.592203 	| 0.013410 	|52.576460 	|0.004722 
0.592315 	| 0.013410 	|52.576167 	|0.004722 
0.592427 	| 0.013410 	|52.575874 	|0.004722 
0.592539 	| 0.013410 	|52.575581 	|0.004721 
0.592651 	| 0.013410 	|52.575288 	|0.004721 
0.592763 	| 0.013411 	|52.574995 	|0.004721 
0.592875 	| 0.013411 	|52.574702 	|0.004721 
0.592987 	| 0.013411 	|52.574409 	|0.004721 
0.593099 	| 0.013411 	|52.574116 	|0.004721 
0.593211 	| 0.013411 	|52.573823 	|0.004721 
0.593323 	| 0.013411 	|52.573530 	|0.004721 
0.593435 	| 0.013411 	|52.573237 	|0.004721 
0.593547 	| 0.013411 	|52.572944 	|0.004721 
0.593659 	| 0.013411 	|52.572651 	|0.004721 
0.593771 	| 0.013411 	|52.572358 	|0.004721 
0.593883 	| 0.013411 	|52.572065 	|0.004721 
0.593995 	| 0.013411 	|52.571772 	|0.004721 
0.594107 	| 0.013412 	|52.571480 	|0.004721 
0.594219 	| 0.013412 	|52.571187 	|0.004721 
0.594331 	| 0.013412 	|52.570894 	|0.004721 
0.594443 	| 0.013412 	|52.570601 	|0.004721 
0.594555 	| 0.013412 	|52.570308 	|0.004721 
0.594667 	| 0.013412 	|52.570015 	|0.004721 
0.594779 	| 0.013412 	|52.569722 	|0.004721 
0.594891 	| 0.013412 	|52.569429 	|0.004721 
0.595004 	| 0.013412 	|52.569136 	|0.004721 
0.595116 	| 0.013412 	|52.568843 	|0.004720 
0.595228 	| 0.013412 	|52.568550 	|0.004720 
0.595340 	| 0.013412 	|52.568258 	|0.004720 
0.595452 	| 0.013412 	|52.567965 	|0.004720 
0.595564 	| 0.013413 	|52.567672 	|0.004720 
0.595676 	| 0.013413 	|52.567379 	|0.004720 
0.595788 	| 0.013413 	|52.567086 	|0.004720 
0.595900 	| 0.013413 	|52.566793 	|0.004720 
0.596012 	| 0.013413 	|52.566501 	|0.004720 
0.596124 	| 0.013413 	|52.566208 	|0.004720 
0.596236 	| 0.013413 	|52.565915 	|0.004720 
0.596348 	| 0.013413 	|52.565622 	|0.004720 
0.596460 	| 0.013413 	|52.565329 	|0.004720 
0.596572 	| 0.013413 	|52.565036 	|0.004720 
0.596684 	| 0.013413 	|52.564744 	|0.004720 
0.596796 	| 0.013413 	|52.564451 	|0.004720 
0.596908 	| 0.013414 	|52.564158 	|0.004720 
0.597020 	| 0.013414 	|52.563865 	|0.004720 
0.597132 	| 0.013414 	|52.563572 	|0.004720 
0.597244 	| 0.013414 	|52.563280 	|0.004720 
0.597356 	| 0.013414 	|52.562987 	|0.004720 
0.597468 	| 0.013414 	|52.562694 	|0.004720 
0.597580 	| 0.013414 	|52.562401 	|0.004720 
0.597692 	| 0.013414 	|52.562109 	|0.004719 
0.597804 	| 0.013414 	|52.561816 	|0.004719 
0.597916 	| 0.013414 	|52.561523 	|0.004719 
0.598028 	| 0.013414 	|52.561231 	|0.004719 
0.598140 	| 0.013414 	|52.560938 	|0.004719 
0.598252 	| 0.013415 	|52.560645 	|0.004719 
0.598364 	| 0.013415 	|52.560352 	|0.004719 
0.598476 	| 0.013415 	|52.560060 	|0.004719 
0.598588 	| 0.013415 	|52.559767 	|0.004719 
0.598700 	| 0.013415 	|52.559474 	|0.004719 
0.598812 	| 0.013415 	|52.559182 	|0.004719 
0.598924 	| 0.013415 	|52.558889 	|0.004719 
0.599036 	| 0.013415 	|52.558596 	|0.004719 
0.599148 	| 0.013415 	|52.558304 	|0.004719 
0.599260 	| 0.013415 	|52.558011 	|0.004719 
0.599372 	| 0.013415 	|52.557718 	|0.004719 
0.599484 	| 0.013415 	|52.557426 	|0.004719 
0.599596 	| 0.013416 	|52.557133 	|0.004719 
0.599708 	| 0.013416 	|52.556840 	|0.004719 
0.599820 	| 0.013416 	|52.556548 	|0.004719 
0.599932 	| 0.013416 	|52.556255 	|0.004719 
0.600044 	| 0.013416 	|52.555963 	|0.004719 
0.600156 	| 0.013416 	|52.555670 	|0.004719 
0.600268 	| 0.013416 	|52.555377 	|0.004718 
0.600380 	| 0.013416 	|52.555085 	|0.004718 
0.600492 	| 0.013416 	|52.554792 	|0.004718 
0.600604 	| 0.013416 	|52.554500 	|0.004718 
0.600716 	| 0.013416 	|52.554207 	|0.004718 
0.600828 	| 0.013416 	|52.553914 	|0.004718 
0.600940 	| 0.013417 	|52.553622 	|0.004718 
0.601052 	| 0.013417 	|52.553329 	|0.004718 
0.601164 	| 0.013417 	|52.553037 	|0.004718 
0.601276 	| 0.013417 	|52.552744 	|0.004718 
0.601388 	| 0.013417 	|52.552452 	|0.004718 
0.601500 	| 0.013417 	|52.552159 	|0.004718 
0.601612 	| 0.013417 	|52.551867 	|0.004718 
0.601724 	| 0.013417 	|52.551574 	|0.004718 
0.601836 	| 0.013417 	|52.551282 	|0.004718 
0.601948 	| 0.013417 	|52.550989 	|0.004718 
0.602060 	| 0.013417 	|52.550697 	|0.004718 
0.602172 	| 0.013417 	|52.550404 	|0.004718 
0.602284 	| 0.013417 	|52.550112 	|0.004718 
0.602396 	| 0.013418 	|52.549819 	|0.004718 
0.602508 	| 0.013418 	|52.549527 	|0.004718 
0.602620 	| 0.013418 	|52.549234 	|0.004718 
0.602732 	| 0.013418 	|52.548942 	|0.004718 
0.602844 	| 0.013418 	|52.548649 	|0.004717 
0.602956 	| 0.013418 	|52.548357 	|0.004717 
0.603068 	| 0.013418 	|52.548064 	|0.004717 
0.603180 	| 0.013418 	|52.547772 	|0.004717 
0.603292 	| 0.013418 	|52.547479 	|0.004717 
0.603404 	| 0.013418 	|52.547187 	|0.004717 
0.603516 	| 0.013418 	|52.546895 	|0.004717 
0.603628 	| 0.013418 	|52.546602 	|0.004717 
0.603740 	| 0.013419 	|52.546310 	|0.004717 
0.603852 	| 0.013419 	|52.546017 	|0.004717 
0.603964 	| 0.013419 	|52.545725 	|0.004717 
0.604076 	| 0.013419 	|52.545433 	|0.004717 
0.604188 	| 0.013419 	|52.545140 	|0.004717 
0.604300 	| 0.013419 	|52.544848 	|0.004717 
0.604412 	| 0.013419 	|52.544555 	|0.004717 
0.604524 	| 0.013419 	|52.544263 	|0.004717 
0.604636 	| 0.013419 	|52.543971 	|0.004717 
0.604748 	| 0.013419 	|52.543678 	|0.004717 
0.604860 	| 0.013419 	|52.543386 	|0.004717 
0.604972 	| 0.013419 	|52.543094 	|0.004717 
0.605085 	| 0.013420 	|52.542801 	|0.004717 
0.605197 	| 0.013420 	|52.542509 	|0.004717 
0.605309 	| 0.013420 	|52.542217 	|0.004717 
0.605421 	| 0.013420 	|52.541924 	|0.004716 
0.605533 	| 0.013420 	|52.541632 	|0.004716 
0.605645 	| 0.013420 	|52.541340 	|0.004716 
0.605757 	| 0.013420 	|52.541047 	|0.004716 
0.605869 	| 0.013420 	|52.540755 	|0.004716 
0.605981 	| 0.013420 	|52.540463 	|0.004716 
0.606093 	| 0.013420 	|52.540171 	|0.004716 
0.606205 	| 0.013420 	|52.539878 	|0.004716 
0.606317 	| 0.013420 	|52.539586 	|0.004716 
0.606429 	| 0.013421 	|52.539294 	|0.004716 
0.606541 	| 0.013421 	|52.539001 	|0.004716 
0.606653 	| 0.013421 	|52.538709 	|0.004716 
0.606765 	| 0.013421 	|52.538417 	|0.004716 
0.606877 	| 0.013421 	|52.538125 	|0.004716 
0.606989 	| 0.013421 	|52.537833 	|0.004716 
0.607101 	| 0.013421 	|52.537540 	|0.004716 
0.607213 	| 0.013421 	|52.537248 	|0.004716 
0.607325 	| 0.013421 	|52.536956 	|0.004716 
0.607437 	| 0.013421 	|52.536664 	|0.004716 
0.607549 	| 0.013421 	|52.536371 	|0.004716 
0.607661 	| 0.013421 	|52.536079 	|0.004716 
0.607773 	| 0.013422 	|52.535787 	|0.004716 
0.607885 	| 0.013422 	|52.535495 	|0.004716 
0.607997 	| 0.013422 	|52.535203 	|0.004715 
0.608109 	| 0.013422 	|52.534911 	|0.004715 
0.608221 	| 0.013422 	|52.534618 	|0.004715 
0.608333 	| 0.013422 	|52.534326 	|0.004715 
0.608445 	| 0.013422 	|52.534034 	|0.004715 
0.608557 	| 0.013422 	|52.533742 	|0.004715 
0.608669 	| 0.013422 	|52.533450 	|0.004715 
0.608781 	| 0.013422 	|52.533158 	|0.004715 
0.608893 	| 0.013422 	|52.532865 	|0.004715 
0.609005 	| 0.013422 	|52.532573 	|0.004715 
0.609117 	| 0.013422 	|52.532281 	|0.004715 
0.609229 	| 0.013423 	|52.531989 	|0.004715 
0.609341 	| 0.013423 	|52.531697 	|0.004715 
0.609453 	| 0.013423 	|52.531405 	|0.004715 
0.609565 	| 0.013423 	|52.531113 	|0.004715 
0.609677 	| 0.013423 	|52.530821 	|0.004715 
0.609789 	| 0.013423 	|52.530529 	|0.004715 
0.609901 	| 0.013423 	|52.530237 	|0.004715 
0.610013 	| 0.013423 	|52.529945 	|0.004715 
0.610125 	| 0.013423 	|52.529652 	|0.004715 
0.610237 	| 0.013423 	|52.529360 	|0.004715 
0.610349 	| 0.013423 	|52.529068 	|0.004715 
0.610461 	| 0.013423 	|52.528776 	|0.004715 
0.610573 	| 0.013424 	|52.528484 	|0.004714 
0.610685 	| 0.013424 	|52.528192 	|0.004714 
0.610797 	| 0.013424 	|52.527900 	|0.004714 
0.610909 	| 0.013424 	|52.527608 	|0.004714 
0.611021 	| 0.013424 	|52.527316 	|0.004714 
0.611133 	| 0.013424 	|52.527024 	|0.004714 
0.611245 	| 0.013424 	|52.526732 	|0.004714 
0.611357 	| 0.013424 	|52.526440 	|0.004714 
0.611469 	| 0.013424 	|52.526148 	|0.004714 
0.611581 	| 0.013424 	|52.525856 	|0.004714 
0.611693 	| 0.013424 	|52.525564 	|0.004714 
0.611805 	| 0.013424 	|52.525272 	|0.004714 
0.611917 	| 0.013425 	|52.524980 	|0.004714 
0.612029 	| 0.013425 	|52.524688 	|0.004714 
0.612141 	| 0.013425 	|52.524396 	|0.004714 
0.612253 	| 0.013425 	|52.524104 	|0.004714 
0.612365 	| 0.013425 	|52.523813 	|0.004714 
0.612477 	| 0.013425 	|52.523521 	|0.004714 
0.612589 	| 0.013425 	|52.523229 	|0.004714 
0.612701 	| 0.013425 	|52.522937 	|0.004714 
0.612813 	| 0.013425 	|52.522645 	|0.004714 
0.612925 	| 0.013425 	|52.522353 	|0.004714 
0.613037 	| 0.013425 	|52.522061 	|0.004714 
